PTAerr
0.00175410077524881
0.0029377112354698
0.00259298399876281
0.00180869628002756
0.00816655793432858
0.00322557874615488
0.00577029298316275
0.00783192303971825
0.00329946898939206
0.00323687062934289
0.00263116451395077
0.00192349758195044
0.00894042108564224
0.00277294796670123
0.00340848022828591
0.0151966511362096
0.00125700241245906
0.00611884650848871
0.00262256349293531
0.00630106359653283
0.000256674571152301
0.000105122697246687
0.000445044427315435
0.00122149872783545
0.00115352143324694
4.99875604766475e-05
0.00713534001206195
0.00212030440960315
0.00263499160197081
0.00464141038948197
4.99875604766475e-05
0.00130520301772377
0.0429165665373122
0.0432133034006378
0.00417805400082168
0.0337600046245291
0.0854731588920562
0.0711345939960442
0.0119865952932434
0.0601493104090005
0.0289968609561632
0.0328628532067938
0.00245855059603492
0.0572721647965313
0.061820330054786
0.0564893448091476
0.0189385113223999
0.0654207876233541
0.000814193515636545
0.00312615670126729
0.000131026395379778
0.000909203405429428
0.0166255940103757
0.0408611894287957
0.022645042592275
0.00152763881484644
0.000976235788651383
0.000875092981319621
0.000430132014604817
4.99875604766475e-05
0.000118560716393652
4.99875604766475e-05
0.00226231355508943
0.00220858404930478
0.00708763181765964
0.00116294755783341
0.0018745471756755
0.00590221134316501
0.000180851343132989
0.00620036970674687
0.00529864846832238
0.000958908287911167
4.99875604766475e-05
0.00711638506404587
0.00111474737176439
0.000106498629562657
0.00199968794329775
0.00392894805043009
0.00128279116056774
0.000335394627039107
0.00141206966660394
0.00276580523248763
0.00569947558054188
0.00677770507076796
0.00362352191744994
0.00374645992013548
0.00193040979792905
0.0031003039007982
0.00275485970830736
0.00119889056852968
0.0105432516807353
0.0136674941015758
0.00214257373782784
0.00228594095625444
0.00498011732565506
0.00517272557423416
